"Date de début";"Date de fin";"Organisme";"code zas";"Zas";"code site";"nom site";"type d'implantation";"Polluant";"type d'influence";"discriminant";"Réglementaire";"type d'évaluation";"procédure de mesure";"type de valeur";"valeur";"valeur brute";"unité de mesure";"taux de saisie";"couverture temporelle";"couverture de données";"code qualité";"validité"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO Conf app APNA370";"moyenne horaire brute";"-0.2";"-0.23333";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO Conf app APNA370";"moyenne horaire brute";"2.1";"2.125";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO Conf app APNA370";"moyenne horaire brute";"-0.1";"-0.05";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO Conf app APNA370";"moyenne horaire brute";"-0.1";"-0.075";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO Conf app APNA370";"moyenne horaire brute";"-0.1";"-0.05";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO Conf app APNA370";"moyenne horaire brute";"-0.1";"-0.125";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"0.8";"0.775";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"0.6";"0.6";"µg-m3";;;;"R";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"1";"0.96667";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"1.8";"1.825";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"0.9";"0.9";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"1.2";"1.15";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"1.6";"1.55";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"1.3";"1.275";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"24.3";"24.25";"µg-m3";;;;"A";"4"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"25.2";"25.2";"µg-m3";;;;"A";"4"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"25.7";"25.7";"µg-m3";;;;"A";"4"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"23.2";"23.2";"µg-m3";;;;"A";"4"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"30.7";"30.65";"µg-m3";;;;"A";"4"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"38.4";"38.425";"µg-m3";;;;"A";"4"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"41.5";"41.525";"µg-m3";;;;"A";"4"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"69.7";"69.725";"µg-m3";;;;"A";"4"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"0.4";"0.35";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"0.4";"0.4";"µg-m3";;;;"R";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"0.6";"0.6";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"4.9";"4.9";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"0.8";"0.825";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"1.1";"1.075";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"1.5";"1.475";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2 NOX Conf  app APNA370";"moyenne horaire brute";"1";"1";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.4";"0.35";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.3";"0.26667";"µg-m3";;;;"R";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"-0.1";"-0.06667";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.9";"0.875";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.7";"0.65";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"1.5";"1.45";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"1.6";"1.55";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"1.2";"1.2";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO2";"Industrielle";"2";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"0.7";"0.725";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO2";"Industrielle";"2";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"0.9";"0.9";"µg-m3";;;;"R";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO2";"Industrielle";"2";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"4";"4";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO2";"Industrielle";"2";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"5.3";"5.25";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO2";"Industrielle";"2";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"8.4";"8.425";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO2";"Industrielle";"2";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"7.5";"7.5";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO2";"Industrielle";"2";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"7.5";"7.5";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NO2";"Industrielle";"2";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"7.8";"7.8";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"71.5";"71.525";"µg-m3";;;;"A";"4"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"69.3";"69.3";"µg-m3";;;;"R";"4"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"63.2";"63.16667";"µg-m3";;;;"R";"4"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"55.1";"55.075";"µg-m3";;;;"A";"4"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"55.3";"55.275";"µg-m3";;;;"A";"4"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"58.3";"58.3";"µg-m3";;;;"A";"4"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"59.2";"59.2";"µg-m3";;;;"A";"4"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app API T400";"moyenne horaire brute";"58.6";"58.625";"µg-m3";;;;"A";"4"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"1.3";"1.275";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"1.3";"1.3";"µg-m3";;;;"R";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"3.9";"3.86667";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"6.6";"6.55";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"9.4";"9.375";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"9.7";"9.7";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"9.9";"9.9";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"NOX as NO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"9.7";"9.65";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.4";"0.35";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.4";"0.4";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.4";"0.36667";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.8";"0.83333";"µg-m3";;;;"R";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.7";"0.675";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"2";"1.975";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"8.8";"8.775";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"2.5";"2.475";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"3.5";"3.525";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"3.7";"3.725";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"3.8";"3.8";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"7.9";"7.9";"µg-m3";;;;"R";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"12.7";"12.7";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"21.5";"21.475";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"29.8";"29.8";"µg-m3";;;;"A";"1"
